,Name,Score
313,VarRatio_round_12-epoch=59-train_loss=0.26939.ckpt,0.9516085148221024
314,VarRatio_round_12-epoch=69-train_loss=0.26516.ckpt,0.9428982923130982
315,VarRatio_round_12-epoch=79-train_loss=0.28521.ckpt,0.9439771156558799
316,VarRatio_round_12-epoch=89-train_loss=0.27006.ckpt,0.9567273641514753
317,VarRatio_round_12-epoch=99-train_loss=0.26235.ckpt,0.9446853034163749
318,VarRatio_round_8-epoch=49-train_loss=0.26557.ckpt,0.9440188810261128
319,VarRatio_round_8-epoch=59-train_loss=0.27214.ckpt,0.9338431477699585
320,VarRatio_round_8-epoch=69-train_loss=0.27906.ckpt,0.9378834672761733
321,VarRatio_round_8-epoch=79-train_loss=0.28270.ckpt,0.9109069090786457
322,VarRatio_round_8-epoch=89-train_loss=0.24750.ckpt,0.927701453797855
323,VarRatio_round_8-epoch=99-train_loss=0.25918.ckpt,0.9236541543661437
324,VarRatio_round_9-epoch=49-train_loss=0.28960.ckpt,0.9283819073908214
325,VarRatio_round_9-epoch=59-train_loss=0.28004.ckpt,0.9483544964394695
326,VarRatio_round_9-epoch=69-train_loss=0.27591.ckpt,0.9303960002862695
327,VarRatio_round_9-epoch=79-train_loss=0.26708.ckpt,0.931960186145967
328,VarRatio_round_9-epoch=89-train_loss=0.25712.ckpt,0.935661187226537
329,VarRatio_round_9-epoch=99-train_loss=0.29436.ckpt,0.9336511549628925
